Age_client,Age_car,Driver2,Payment_annual,Client_seniority
54,0,0,1,16.013689254
57,16,1,1,6.2559890486
53,9,0,1,6.7980835044
54,13,1,1,7.227926078
52,11,0,1,13.478439425
57,16,0,1,9.7823408624
51,0,0,1,17.730321697
51,8,0,1,8.7556468172
53,0,1,1,20.914442163
50,6,1,1,7.1266255989
51,0,0,0,10.631074606
51,6,0,1,7.8439425051
48,11,0,1,7.2005475702
47,8,0,1,8.0410677618
49,11,0,1,8.4572210815
49,13,0,1,12.038329911
44,7,0,1,16.31211499
42,9,0,1,6.2778918549
43,11,0,1,7.6796714579
42,7,0,1,5.6728268309
37,8,0,1,6.6091718001
38,13,0,1,6.5516769336
76,8,0,1,22.770704997
84,22,0,1,6.6255989049
78,12,0,1,6.0561259411
76,10,0,1,16.470910335
73,0,0,1,16.908966461
70,9,0,1,12.498288843
72,14,0,1,6.4558521561
67,0,0,1,9.9247091034
69,0,0,1,14.811772758
59,11,0,1,7.0937713895
59,24,1,1,15.419575633
59,11,1,1,7.4661190965
52,13,0,0,8.1341546886
53,4,0,1,8.2491444216
55,13,0,1,11.017111567
49,18,0,0,14.841889117
79,10,0,1,8.93908282
75,5,0,0,11.600273785
79,0,1,1,17.240246407
72,8,0,1,6.7679671458
72,14,0,1,6.9733059548
70,0,0,1,15.329226557
70,0,1,1,18.606433949
68,6,0,1,8.5256673511
65,6,0,1,7.8548939083
65,6,0,1,16.038329911
68,17,0,1,15.364818617
71,0,0,1,15.331964408
66,0,0,1,16.432580424
61,0,0,1,12.950034223
62,14,1,1,6.1519507187
61,0,0,1,23.589322382
63,10,0,1,8.5366187543
57,5,0,1,8.0848733744
57,8,0,0,6.5051334702
58,7,0,1,7.4332648871
59,0,0,1,23.225188227
54,6,0,1,7.9917864476
54,9,0,0,16.914442163
50,21,0,1,7.923340178
55,12,1,1,21.166324435
53,0,0,1,18.05065024
53,8,0,1,5.6919917864
50,4,0,1,8.1423682409
64,11,0,0,11.460643395
48,14,0,0,7.9780971937
51,4,0,1,7.575633128
48,0,0,1,10.669404517
48,0,1,0,11.318275154
45,0,0,1,12.38329911
81,10,0,1,8.1478439425
85,0,1,1,15.698836413
85,0,0,1,23.82477755
80,8,0,1,7.704312115
69,3,0,1,6.9404517454
75,0,0,1,17.404517454
73,0,1,1,20.273785079
70,14,0,1,7.5400410678
71,10,0,1,8.3367556468
64,13,1,1,6.5900068446
65,7,1,1,9.492128679
64,7,0,0,7.923340178
69,2,0,1,15.93155373
68,18,0,1,6.417522245
67,12,0,1,16.791238877
64,10,0,1,9.0869267625
61,6,0,0,6.5708418891000004
56,12,0,1,15.58384668
62,0,0,1,34.625598905
58,9,1,1,5.6372347707
57,10,1,1,7.8357289528
51,8,1,1,8.257357974
51,10,1,1,11.225188227
50,0,1,0,18.611909651
50,6,1,1,9.6372347707
51,9,1,1,7.3292265572
47,0,0,1,15.422313484
49,11,0,0,7.5701574264
48,6,0,1,7.537303217
40,13,1,0,6.2970568104
43,6,1,1,12.27926078
38,2,0,1,6.0917180014
69,0,1,1,18.543463381
82,0,0,1,20.684462697
80,8,0,1,6.688569473
79,0,0,1,19.167693361
77,16,0,0,6.6913073238
77,0,0,1,10.507871321
83,18,0,1,14.751540041
85,0,0,1,19.101984942
68,17,0,1,16.66255989
71,13,0,0,7.923340178
71,10,0,1,8.5256673511
65,5,0,1,7.1676933607
64,4,0,1,5.3333333333
65,8,1,0,6.4969199179
67,0,0,1,17.333333333
63,9,0,1,9.1854893908
57,0,0,1,15.682409309
54,7,0,1,8.0492813142
53,24,0,1,15.657768652
44,9,0,0,8.9418206708
39,7,0,1,5.8042436687
41,8,1,1,6.7296372348
77,0,0,1,16.462696783
72,11,0,1,6.006844627
66,12,0,1,9.2019164956
83,12,0,1,10.962354552
81,0,0,1,11.980835044
79,15,0,1,18.453114305
78,7,0,1,5.8370978782
77,11,0,1,19.110198494
77,10,0,1,7.575633128
74,6,0,1,9.9137577002
72,6,1,1,7.9890485969
85,19,0,1,16.479123888
73,9,0,1,16.336755647
73,11,0,1,7.5865845311
72,9,0,1,6.2094455852
75,9,0,1,7.8603696099
74,14,0,1,5.5934291581
72,9,0,1,8.0821355236
66,9,1,1,7.8631074606
79,14,0,1,14.475017112
72,12,0,1,8.1232032854
68,9,0,1,7.8275154004
72,17,0,1,7.4496919918
71,8,0,1,11.110198494
73,0,0,1,12.1724846
63,6,0,1,5.9904175222
61,3,0,0,7.2443531828
58,11,0,1,8.6899383984
58,16,1,0,5.8617385352
62,0,0,1,18.340862423
57,15,1,1,7.1238877481
60,13,0,1,12.052019165
55,0,1,1,8.5557837098
55,9,1,1,7.8247775496
55,5,0,1,6.1793292266
57,15,0,1,7.7152635181
53,10,0,1,7.4825462012
57,10,0,0,9.0924024641
52,4,1,0,6.4257357974
52,0,0,1,18.406570842
50,4,0,1,5.4428473648
54,11,0,0,9.5468856947
49,13,0,1,5.5222450376
50,12,1,1,9.53045859
52,8,0,1,9.1033538672
50,17,0,1,6.1136208077
53,12,1,1,10.245037645
47,0,1,1,16.153319644
34,22,0,1,7.0143737166
82,0,0,1,19.110198494
80,25,0,1,6.1464750171
67,10,0,0,7.5811088296
59,0,0,0,13.051334702
65,26,0,1,7.7289527721
58,0,0,1,10.650239562
60,15,0,1,6.3764544832
61,8,0,1,6.1656399726
55,2,0,0,5.401779603
84,16,0,1,6.1190965092
82,0,1,1,18.904859685
80,11,0,1,7.7672826831
77,16,0,1,5.2402464066
77,5,0,1,9.8124572211
82,14,1,1,6.4120465435
71,0,0,1,17.264887064
71,7,1,1,9.3744010951
67,0,0,0,24.490075291
66,15,0,1,12.054757016
66,6,0,0,7.780971937
70,11,0,1,7.3921971253
69,6,1,0,9.0485968515
67,0,0,0,15.871321013
66,24,0,1,21.853524983
64,5,1,1,7.1813826146
72,0,0,1,32.101300479
69,2,0,1,20.446269678
63,8,0,1,14.529774127
63,16,0,1,7.2114989733
67,13,0,1,11.326488706
67,17,0,1,16.251882272
62,10,1,1,16.481861739
66,0,0,1,20.856947296
65,17,0,0,11.737166324
63,12,0,1,29.07871321
65,14,1,1,24.632443532
60,0,0,1,16.462696783
62,11,0,1,7.8740588638
60,18,0,1,5.8480492813
62,8,0,1,30.160164271
63,18,0,1,7.5017111567
59,6,0,1,5.0458590007
60,21,0,1,16.654346338
61,12,0,1,17.629021218
61,14,1,1,5.5468856947
61,12,0,1,7.5400410678
53,0,0,1,17.80971937
55,7,0,1,8.8323066393
58,24,0,1,7.9151266256
53,7,0,1,5.7522245038
54,7,1,1,7.8932238193
54,12,0,1,7.8521560575
50,8,0,1,15.668720055
49,3,0,1,5.864476386
54,12,0,0,7.1184120465
53,0,0,1,18.798083504
54,14,1,0,6.2039698836
50,7,0,1,7.8959616701
56,14,0,0,18.039698836
84,13,0,1,9.5633127995
85,15,0,1,13.596167009
83,20,0,1,8.9226557153
77,9,0,1,11.731690623
76,9,1,1,16.079397673
72,4,0,1,6.4996577687
74,9,0,1,10.450376454
79,17,0,1,7.9370294319
83,8,0,1,9.8562628337
75,14,0,1,6.340862423
85,0,0,1,13.872689938
76,10,0,1,16.892539357
72,20,0,1,13.973990418
72,4,1,1,15.638603696
69,13,0,0,6.6036960986
72,14,0,1,7.227926078
77,0,0,1,22.691307324
74,9,0,1,7.8001368925
72,8,0,1,9.1608487337
72,6,1,1,7.0499657769
76,0,0,1,8.8377823409
76,0,0,1,8.6954140999
72,0,0,1,16.577686516
70,4,0,0,6.7871321013
71,0,0,1,15.753593429
72,0,0,1,9.9822039699
71,16,0,1,18.135523614
68,0,0,1,10.335386721
73,17,0,1,15.214236824
68,15,0,1,7.2142368241
71,21,0,1,6.9185489391
68,10,1,1,7.0006844627
70,13,0,1,11.258042437
64,10,0,1,6.417522245
71,7,0,1,5.9603011636
70,6,0,1,5.9603011636
68,5,1,1,18.269678303
70,13,0,1,13.440109514
68,6,0,1,7.6714579055
65,0,1,1,14.973305955
67,0,0,1,9.1252566735
69,0,0,1,8.6324435318
67,0,0,1,16.084873374
66,12,1,1,8.3942505133
70,13,0,1,24.421629021
68,19,0,1,7.7535934292
65,6,0,1,8.5694729636999991
64,0,0,1,18.346338125
66,1,0,1,8.4709103354
68,9,0,1,7.8603696099
69,2,0,1,9.2922655715
64,9,0,1,11.367556468
61,10,0,1,23.118412047
68,10,0,1,8.4490075291
66,7,0,1,6.4038329911
67,6,0,1,18.455852156
69,9,1,1,7.7207392197
80,23,0,1,23.633127995
76,0,0,1,15.857631759
75,14,0,1,6.0369609856
83,16,0,1,5.5249828884
78,10,0,1,18.64476386
84,17,0,1,15.655030801
79,0,0,1,19.085557837
70,0,0,1,11.008898015
77,14,0,1,8.1122518823
75,12,0,1,7.961670089
75,3,0,1,7.7344284736
72,17,0,1,18.477754962
65,5,0,1,8.9144421629
66,8,0,1,6.0287474333
64,2,0,1,6.674880219
69,18,0,1,16.402464066
66,12,1,1,7.8056125941
63,6,0,0,8.0547570157
64,0,0,1,18.26146475
62,0,0,0,9.2375085558
63,0,0,1,12.238193018
59,5,0,0,7.6824093087
58,0,0,1,11.693360712
59,0,0,1,15.501711157
53,0,0,1,15.334702259
54,5,0,1,7.8548939083
58,13,0,1,7.8138261465
51,12,1,0,7.8083504449
52,12,0,1,7.7645448323
46,10,0,1,9.5249828884
50,6,0,1,10.789869952
50,6,1,1,6.9075975359
46,10,0,1,12.17522245
49,15,0,1,13.77412731
42,8,0,1,9.6372347707
43,0,0,1,9.0047912389
39,8,0,1,8.4681724846
40,5,0,0,6.1492128679
85,7,0,1,6.6146475017
77,6,0,1,8.1122518823
80,6,0,1,8.7857631759
85,18,0,1,16.774811773
85,16,0,1,7.8056125941
76,18,0,1,6.173853525
78,12,0,1,20.783025325
79,21,0,1,19.20054757
79,0,0,1,21.423682409
81,21,0,1,23.192334018
71,8,0,1,21.158110883
75,15,0,1,7.5017111567
73,6,0,1,22.494182067
70,0,0,1,16.024640657
67,9,1,1,10.694045175
70,0,0,1,23.745379877
69,0,0,1,12.881587953
74,9,0,1,8.0876112252
75,9,0,1,7.8932238193
72,13,0,1,6.2614647502
72,20,0,1,8.2792607803
71,5,0,0,5.2840520192
78,8,0,1,6.598220397
69,13,0,1,24.681724846
67,0,0,1,28.251882272
69,7,0,1,6.4832306639
65,6,0,1,6.2970568104
64,2,0,1,8.0848733744
69,0,1,1,22.518822724
66,14,0,1,5.7823408624
69,0,0,1,12.112251882
68,0,0,1,19.178644764
68,4,0,1,20.722792608
61,12,0,1,8.758384668
64,14,1,1,5.0896646133
64,12,0,1,29.897330595
62,4,1,1,6.5407255305
62,13,1,0,7.7919233402
60,7,0,1,21.826146475
66,18,0,1,16.829568789
61,5,0,1,6.6913073238
64,9,0,0,16.498288843
67,8,0,1,17.185489391
59,0,1,1,12.843258042
63,7,0,1,5.8124572211
58,17,1,1,7.9315537303
60,25,0,1,23.51266256
59,0,1,1,10.600958248
58,9,0,1,7.7316906229
60,15,0,1,5.1088295688
61,26,0,1,8.2518822724
61,0,0,1,12.032854209
56,11,1,1,7.9808350445
54,12,1,1,6.2094455852
60,8,0,1,6.173853525
54,5,1,1,8.4024640657
59,0,0,1,16.922655715
59,18,0,1,8.3175906913
58,7,0,1,5.6344969199
56,9,0,1,6.6639288159
55,6,0,1,5.0485968515
55,1,1,1,5.8480492813
57,6,0,0,5.8234086242
53,8,0,0,22.266940452
54,4,1,1,5.158110883
54,20,1,1,16.098562628
53,0,1,1,8.9199178645
66,17,0,1,6.5023956194
55,13,0,1,11.534565366
51,7,0,1,6.2532511978
53,7,1,1,6.6036960986
52,8,1,0,6.5023956194
47,6,0,1,7.7973990418
51,7,0,0,7.5783709788
49,15,0,0,6.1711156742
51,8,0,1,6.6338124572
47,15,0,1,6.4640657084
51,14,0,1,8.9281314168
46,14,1,1,7.6358658453
48,7,0,1,6.5215605749
48,7,0,0,7.6303901437
49,8,0,0,6.4038329911
45,0,0,1,12.462696783
46,12,0,1,7.8138261465
44,22,0,0,7.9890485969
43,0,0,1,9.401779603
43,7,0,1,14.50513347
46,6,0,1,12.780287474
45,10,0,1,6.7241615332
45,10,0,1,5.7385352498
36,0,0,1,8.3367556468
49,14,1,1,10.255989049
47,2,0,1,8.4134154689
41,11,0,1,7.8548939083
45,12,0,0,9.5852156057
45,9,0,1,8.0930869268
41,11,0,1,17.440109514
43,11,1,1,7.446954141
41,6,1,0,7.9890485969
38,6,0,1,5.7549623546
41,7,0,1,6.4996577687
40,13,0,0,13.418206708
38,13,0,1,6.5188227242
33,2,0,0,6.7104722793
34,7,0,1,8.848733744
43,8,0,1,6.2149212868
39,15,0,1,16.251882272
43,10,0,1,7.909650924
39,11,0,1,9.7823408624
38,9,0,1,7.1923340178
31,15,0,0,7.7453798768
81,13,1,1,22.288843258
84,0,1,1,21.297741273
80,0,0,1,8.9062286105
82,0,0,1,15.770020534
78,10,0,1,21.98220397
74,4,1,1,10.658453114
78,0,0,1,21.086926762
76,0,0,1,26.965092402
78,1,0,1,17.585215606
78,14,0,1,7.0773442847
85,24,0,1,18.458590007
77,0,0,1,10.926762491
84,11,0,1,8.5612594114
78,0,1,1,17.32238193
77,0,0,1,15.893223819
79,21,0,1,20.750171116
72,0,0,1,17.9137577
56,3,1,1,5.6427104723
78,10,0,1,8.3531827515
72,18,0,1,7.5099247091
85,8,0,1,8.9664613279
72,13,0,1,9.0349075975
72,11,0,0,9.0841889117
76,0,0,1,25.281314168
72,10,0,1,5.2566735113
67,0,0,0,11.159479808
69,7,0,1,8.2272416153
70,17,0,1,10.026009582
73,15,0,1,21.546885695
72,8,0,1,8.93908282
71,19,0,1,6.9158110883
71,0,0,1,9.711156742
79,14,1,1,9.7440109514
74,16,0,1,14.513347023
70,1,0,1,9.067761807
68,0,0,1,14.392881588
74,14,0,1,8.0301163587
65,4,0,1,7.5290896646
71,11,0,1,7.2032854209
69,11,0,1,5.015742642
85,13,1,1,19.61670089
69,11,0,1,5.9603011636
67,3,0,1,5.4182067077
63,0,0,1,9.9438740589
63,13,0,1,7.5947980835
65,14,1,1,5.9000684463
62,5,0,1,7.4962354552
67,16,1,1,10.598220397
61,5,1,1,6.4147843943
61,19,0,1,6.8637919233
65,9,1,1,8.1615331964
60,5,0,1,8.6789869952
60,7,0,1,10.234086242
60,14,0,1,7.6167008898
60,9,0,1,11.917864476
72,14,0,1,8.1451060917
59,15,0,1,16.588637919
61,6,0,1,6.1136208077
58,0,0,0,12.996577687
60,8,1,1,6.5051334702
59,7,1,1,5.7330595483
62,7,1,1,8.0328542094
59,0,1,1,17.869952088
63,0,1,0,9.2785763176
60,11,1,1,6.6146475017
59,0,0,1,13.223819302
60,0,0,1,11.028062971
59,4,0,0,6.6611909651
85,11,0,1,8.2765229295
58,20,1,1,17.987679671
61,9,0,1,7.8083504449
58,7,1,0,10.85284052
56,12,0,1,8.0821355236
61,11,0,1,7.4332648871
57,20,0,1,7.5318275154
61,7,0,1,15.441478439
57,14,1,1,7.6769336071
58,0,0,1,8.5639972621
56,3,0,1,6.1546885695
58,11,1,1,8.5037645448
57,14,1,1,7.5345653662
61,15,0,1,7.8685831622
56,4,0,0,5.8124572211
58,12,0,1,18.800821355
61,16,0,1,7.2443531828
56,11,0,1,6.9650924025
55,0,0,1,9.5441478439
56,14,1,1,8.334017796
55,7,0,1,5.7166324435
59,18,0,1,6.0917180014
53,20,0,1,7.1704312115
53,0,1,1,11.389459274
54,5,0,1,7.6933607118
82,9,0,1,6.5845311431
84,12,0,1,6.3189596167
58,0,0,1,14.907597536
54,13,0,1,6.0561259411
52,5,0,1,7.5865845311
55,23,0,1,8.167008898
55,7,0,1,19.572895277
56,16,0,1,16.03559206
51,2,0,1,10.29431896
55,12,0,1,8.9965776865
50,9,0,1,7.4934976044
54,0,0,1,22.19028063
53,22,0,1,22.004106776
54,13,0,1,6.5735797399
52,14,0,1,7.5044490075
53,13,1,1,6.0917180014
51,14,1,1,15.249828884
53,6,0,1,5.9630390144
47,7,0,1,9.7330595483
53,2,1,1,17.185489391
66,0,0,1,10.039698836
62,4,0,1,7.0910335387
62,8,0,1,28.032854209
64,21,0,1,6.6913073238
66,8,0,1,13.801505818
62,14,1,1,8.424366872
66,8,0,1,6.2067077344
68,13,0,1,11.564681725
64,23,0,1,5.9657768652
62,0,0,1,17.831622177
63,5,0,1,15.939767283
65,8,0,1,5.9657768652
67,9,0,1,8.0082135524
62,4,0,1,7.5154004107
66,9,0,1,6.4804928131
65,10,0,0,8.2108145106
66,8,0,1,19.008898015
62,0,0,1,14.502395619
66,7,0,1,7.5345653662
64,19,0,1,9.6317590691
61,14,0,1,9.5222450376
60,0,0,1,26.910335387
61,0,0,1,8.6844626968
60,10,0,0,17.612594114
64,18,0,0,10.795345654
60,16,1,1,11.887748118
66,8,0,1,17.579739904
58,9,1,1,9.8754277892
63,16,1,1,7.9151266256
59,9,0,0,8.8952772074
58,4,0,1,7.5126625599
59,9,0,1,5.1252566735
61,7,0,1,8.1861738535
62,10,0,1,6.0041067762
60,13,0,1,17.965776865
57,6,0,1,19.630390144
62,0,0,1,14.417522245
63,13,0,1,6.0807665982
62,12,0,1,6.4996577687
60,10,0,1,10.789869952
61,13,0,1,7.8412046543
59,0,0,1,18.091718001
63,14,0,1,5.9383983573
59,12,0,1,7.7371663244
55,5,0,1,8.8350444901
85,23,0,1,10.524298426
56,12,0,1,8.7638603696
60,9,0,1,7.9698836413
56,0,1,1,17.519507187
62,6,0,1,8.4188911704
56,17,0,1,19.997262149
57,17,0,1,7.2553045859
56,15,0,1,21.11430527
57,16,0,0,6.8281998631
58,10,0,0,6.9924709103
60,8,1,1,7.0143737166
61,11,0,1,9.7577002053
61,8,0,1,25.472963723
60,2,0,1,8.4517453799
56,11,1,1,10.203969884
55,4,0,0,8.4024640657
61,8,0,1,6.6310746064
57,0,0,1,13.262149213
60,17,1,1,7.8165639973
60,14,0,1,7.8220396988
59,16,0,1,6.7926078029
57,4,0,1,6.7926078029
56,22,0,1,9.3497604381
59,0,0,1,22.672142368
59,9,1,1,6.9815195072
56,8,1,0,8.9993155373
56,6,0,0,8.1122518823
57,11,0,0,12.205338809
53,8,0,1,12.533880903
58,18,0,1,17.442847365
59,12,0,1,8.0355920602
53,5,0,1,7.4934976044
53,5,0,1,8.9746748802
53,11,0,1,16.960985626
60,8,1,1,10.46954141
55,5,0,1,7.8740588638
51,0,0,1,22.54072553
31,11,1,1,7.5071868583
55,15,1,0,7.5455167693
53,4,1,1,6.2532511978
57,9,0,1,7.7015742642
55,9,0,1,6.9158110883
55,1,1,1,5.9000684463
56,7,1,0,5.4893908282
53,7,1,0,9.054072553
56,13,0,1,8.0246406571
49,0,0,1,20.681724846
54,14,1,1,9.6454483231
51,13,1,1,10.088980151
48,4,0,1,6.6475017112
50,11,0,1,18.803559206
52,8,0,1,10.269678303
50,21,0,0,8.205338809
48,5,0,1,7.9726214921
53,14,0,1,7.947980835
49,3,0,1,6.688569473
51,6,0,1,6.3518138261
52,8,1,0,7.099247091
50,15,0,1,7.5592060233
52,12,0,1,9.7330595483
47,21,1,1,25.505817933
48,5,0,1,7.9890485969
49,6,0,1,7.6577686516
52,4,0,1,20.930869268
51,11,0,1,7.7973990418
51,19,0,1,8.0793976728
55,15,0,1,12.325804244
44,9,0,0,6.4120465435
46,7,0,0,7.0499657769
46,0,0,1,16.427104723
48,12,0,1,6.6529774127
51,9,0,1,26.113620808
51,16,0,1,7.4442162902
47,10,0,0,6.2450376454
46,3,0,1,5.4209445585
50,8,0,1,7.099247091
47,0,0,1,10.587268994
44,11,0,0,20.914442163
43,9,0,1,7.3347022587
42,10,0,1,7.4195756331
55,6,0,1,5.9055441478
56,11,1,0,9.3963039014
59,15,0,1,7.9945242984
58,0,0,0,9.7002053388
54,10,0,0,12.531143053
57,17,0,1,11.753593429
53,0,0,1,10.981519507
51,8,0,0,7.1403148527999996
47,17,0,1,7.6741957563
49,18,0,1,5.7686516085
43,0,0,1,13.642710472
44,0,0,0,22.099931554
44,0,0,0,10.518822724
43,15,1,1,6.4804928131
48,9,0,1,7.4798083504
45,16,0,1,6.1054072553
38,5,0,1,8.7282683094
50,9,0,0,8.9308692676
50,11,0,1,6.2778918549
45,9,0,1,7.8302532512
39,5,0,0,7.5208761123
42,6,0,1,5.5249828884
82,11,0,1,8.5503080082
84,0,0,1,23.195071869
78,0,0,1,23.3045859
85,15,0,1,41.957563313
75,8,0,1,9.106091718
85,0,0,1,16.407939767
81,17,0,1,8.5585215606
77,11,0,1,7.3374401095
73,5,0,1,9.8015058179
69,9,0,1,19.96440794
65,10,0,1,16.761122519
69,15,1,1,8.1478439425
72,12,0,1,10.53798768
65,0,0,1,13.574264203
63,4,0,1,7.1101984942
66,14,0,1,11.887748118
60,11,0,0,8.7529089665
65,12,0,1,9.1800136893
61,9,0,1,7.0499657769
61,18,0,1,7.5208761123
54,4,0,1,6.9158110883
57,12,0,1,8.0574948665
51,0,0,1,10.425735797
52,22,0,1,5.5550992471
53,11,0,1,11.446954141
53,7,0,1,7.613963039
54,6,0,1,19.624914442
52,0,0,0,22.587268994
47,15,1,1,7.4414784394
49,10,0,0,8.180698152
51,22,1,1,17.587953457
51,10,0,0,6.6475017112
47,20,0,1,10.836413415
44,10,0,0,7.6440793977
46,12,0,1,8.9281314168
41,17,0,1,7.5728952772
44,13,0,1,7.9151266256
40,5,0,0,6.1930184805
44,11,1,1,6.0013689254000004
39,10,0,0,7.0280629706
79,0,1,1,16.561259411
85,0,0,1,10.773442847
83,0,0,1,16.583162218
81,11,1,1,20.851471595
82,0,0,1,23.589322382
83,0,0,1,21.352498289
77,24,0,1,24.517453799
84,0,0,1,16.240930869
78,0,0,1,12.933607118
78,16,0,1,6.0561259411
69,0,1,1,21.971252567
76,16,0,1,14.151950719
75,0,1,1,10.299794661
85,0,0,1,18.026009582
73,23,0,1,17.653661875
73,14,0,1,7.4524298426
72,11,0,1,8.076659822
69,16,1,1,5.7084188912
68,8,0,1,7.3730321697
73,8,0,1,7.279945243
70,4,0,1,6.5571526352
71,11,0,1,10.004106776
70,8,0,1,6.8966461328
69,24,0,1,14.428473648
69,6,0,1,5.9219712526
65,13,0,0,11.802874743
62,8,1,1,5.6837782341
67,17,0,1,7.5592060233
64,13,0,1,7.5865845311
67,13,0,1,6.264202601
64,8,0,1,8.7392197125
63,23,1,1,9.4236824093
64,8,0,1,9.5030800821
65,0,0,1,18.735112936
65,15,0,1,15.370294319
60,7,0,0,7.3921971253
63,16,1,1,8.0930869268
60,7,0,1,15.890485969
60,21,0,1,7.7864476386
63,8,0,1,12.840520192
63,17,0,1,5.9575633128
58,13,0,1,7.8904859685
63,18,0,1,15.277207392
57,10,0,1,8.038329911
58,19,0,1,5.8370978782
59,11,0,1,11.3045859
54,5,1,1,8.2628336756
57,23,0,1,5.87816564
56,0,1,1,11.118412047
60,4,0,1,7.4524298426
54,5,0,1,8.4298425736
61,10,0,1,15.422313484
59,4,0,1,16.947296372
59,0,1,1,19.51266256
59,15,0,1,5.9958932238
56,0,0,1,12.054757016
53,0,0,1,22.669404517
55,0,0,1,8.553045859
57,8,0,1,7.8138261465
54,0,0,1,17.089664613
57,16,0,1,8.1067761807
58,13,0,1,11.419575633
57,22,1,1,5.4209445585
57,12,0,1,6.6694045175
53,7,0,0,9.5989048597
55,13,0,1,5.9876796715
52,7,0,1,6.0862422998
57,10,0,1,8.5448323066
51,0,0,0,14.373716632
56,0,1,1,15.504449008
54,18,1,1,7.6577686516
53,9,0,1,6.4750171116
56,11,0,1,8.733744011
51,14,0,1,7.2498288843
51,7,0,1,8.7227926078
50,5,1,1,7.4140999316
50,7,0,1,7.4140999316
49,0,0,1,9.0513347023
48,14,0,1,6.7871321013
51,9,0,1,10.403832991
53,10,1,1,22.0862423
54,8,0,1,16.005475702
50,6,0,1,6.2450376454
50,0,0,1,22.828199863
52,13,1,1,11.370294319
50,10,1,1,8.5448323066
46,9,0,1,7.7563312799
46,0,0,1,14.140999316
47,15,0,1,7.5099247091
42,8,0,1,15.852156057
48,17,0,1,22.412046543
44,0,0,1,15.641341547
48,9,0,1,5.9356605065
48,1,0,1,9.106091718
43,6,0,1,6.6091718001
44,0,1,1,14.524298426
43,0,0,1,8.7145790554
46,0,0,1,11.288158795
40,4,0,1,9.5414099932
45,14,0,1,23.838466804
44,12,0,1,7.7152635181
44,8,0,1,12.887063655
40,12,0,1,6.6995208761
38,6,0,0,7.8165639973
41,16,0,1,7.4223134839
38,4,0,1,7.6878850103
37,0,1,1,15.61670089
36,15,0,1,5.3059548255
37,13,0,1,6.1930184805
35,9,0,1,6.1081451061
33,4,0,0,8.0930869268
36,12,0,1,7.5975359343
29,7,0,0,8.8405201916
76,14,0,1,5.53045859
77,15,0,1,14.907597536
70,0,0,0,10.787132101
71,17,0,1,7.7700205339
74,0,1,1,23.698836413
71,12,0,1,7.8658453114
78,0,0,1,22.726899384
67,0,0,1,23.175906913
69,16,0,1,6.46954141
69,0,1,1,12.917180014
63,9,0,1,10.590006845
61,10,0,1,5.3853524983
57,0,1,1,19.471594798
61,16,0,1,16.386036961
58,8,0,0,9.9137577002
60,18,0,1,7.6741957563
55,2,0,1,5.8453114305
55,14,0,1,5.0184804928
46,10,0,1,13.77412731
84,14,0,1,7.8685831622
84,24,0,1,38.384668036
83,19,0,1,5.5414099932
48,4,0,1,7.2251882272
81,14,1,1,6.5681040383
79,0,1,1,16.813141684
79,22,0,1,5.4318959617
85,22,1,1,7.5838466804
75,18,0,0,8.0492813142
81,0,0,1,19.54825462
72,0,0,1,8.8898015058
77,10,0,1,7.4004106776
75,0,0,1,15.718001369
77,17,0,1,6.4339493498
81,13,0,1,7.7180013689
75,0,0,1,16.010951403
72,15,0,1,17.629021218
75,8,0,0,6.3490759754
75,0,0,0,11.715263518
75,17,0,1,8.0355920602
80,15,0,1,13.256673511
76,12,0,1,10.409308693
68,3,0,1,6.9349760438
68,7,0,1,5.916495551
72,14,0,1,7.9342915811
69,20,0,1,5.4948665298
66,7,0,1,6.2203969884
73,14,0,1,6.6995208761
65,8,0,1,11.419575633
69,0,0,1,12.878850103
64,10,0,1,5.4948665298
67,11,0,1,20.925393566
62,0,1,1,8.6735112936
66,21,0,1,20.084873374
63,4,0,1,6.5954825462
62,15,0,1,7.0855578371
62,19,0,0,7.4633812457
58,0,0,0,16.495550992
60,7,0,1,10.102669405
62,26,0,1,7.3730321697
56,4,0,0,7.5290896646
59,17,0,1,17.694729637
56,21,0,1,5.9055441478
60,7,1,1,6.1108829569
57,10,1,0,7.6112251882
55,7,1,0,7.7700205339
65,14,0,1,7.1457905544
54,13,0,1,6.7898699521
53,6,1,1,8.8323066393
57,8,1,0,8.5037645448
52,4,0,1,7.9534565366
58,6,0,1,7.6851471595
59,25,0,1,7.6851471595
57,12,1,1,7.780971937
59,11,0,1,7.7207392197
55,0,0,1,18.36550308
53,7,0,1,6.135523614
49,5,1,0,8.2600958248
56,10,0,1,6.2970568104
54,11,0,1,9.4647501711
54,13,1,0,7.6878850103
54,12,0,1,5.8918548939
52,12,0,1,11.674195756
53,14,0,1,5.916495551
53,16,0,1,5.5112936345
50,12,0,1,9.492128679
49,0,0,1,8.476386037
49,12,1,1,7.06091718
65,5,0,0,7.7207392197
68,19,1,1,5.7056810404
66,1,0,0,7.1950718686
65,4,0,1,7.1540041068
65,5,0,1,6.9431895962
64,4,0,1,5.5030800821
65,0,0,0,20.013689254
65,0,0,1,22.403832991
68,0,0,1,14.031485284
60,18,1,1,6.4284736482
64,0,0,0,14.198494182
64,16,0,1,7.9315537303
63,12,1,1,11.1321013
58,0,0,0,15.175906913
58,4,0,1,6.7296372348
59,7,1,0,8.2628336756
57,11,0,1,8.0985626283
59,11,1,0,7.5509924709
55,12,1,0,8.0355920602
